# Title: January - December 2021 Contiguous U.S. County Maximum Temperature
# Units: Degrees Fahrenheit
# Missing: -99
# Note: Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
WI-029,Door County,Wisconsin,54.5,3,122,51.4
WI-031,Douglas County,Wisconsin,53.5,3.5,124,50
WI-033,Dunn County,Wisconsin,57,3.3,125,53.6
WI-035,Eau Claire County,Wisconsin,57.3,3.5,125,53.8
WI-037,Florence County,Wisconsin,54.4,3.8,127,50.5
WI-039,Fond du Lac County,Wisconsin,57.6,3.5,125,54
WI-041,Forest County,Wisconsin,53.2,3.2,121,50.1
WI-043,Grant County,Wisconsin,58.6,2.4,120,56.2
WI-045,Green County,Wisconsin,59.4,3,124,56.4
WI-047,Green Lake County,Wisconsin,57.8,3,124,54.8
WI-049,Iowa County,Wisconsin,58.6,2.9,119,55.8
WI-051,Iron County,Wisconsin,51.9,2.8,119,49.1
WI-053,Jackson County,Wisconsin,57.2,3.4,124,53.8
WI-055,Jefferson County,Wisconsin,59.1,3.1,125,56.1
WI-057,Juneau County,Wisconsin,57.8,3,122,54.8
WI-059,Kenosha County,Wisconsin,60.1,3.5,126,56.6
WI-061,Kewaunee County,Wisconsin,55.4,3.3,125,52
WI-063,La Crosse County,Wisconsin,57.6,2.9,121,54.7
WI-065,Lafayette County,Wisconsin,59.2,3,123,56.2
WI-067,Langlade County,Wisconsin,53.6,3.3,122,50.3
WI-069,Lincoln County,Wisconsin,54.1,3.5,124,50.6
WI-071,Manitowoc County,Wisconsin,56.3,3.7,125,52.6
WI-073,Marathon County,Wisconsin,55.4,3.7,124,51.7
WI-075,Marinette County,Wisconsin,55.5,2.8,120,52.7
WI-077,Marquette County,Wisconsin,58.1,3,122,55.1
WI-078,Menominee County,Wisconsin,55.4,3.1,122,52.3
WI-079,Milwaukee County,Wisconsin,59.5,3.8,127,55.7
WI-081,Monroe County,Wisconsin,56.8,2.7,120,54.1
WI-083,Oconto County,Wisconsin,55.6,2.8,120,52.8
WI-085,Oneida County,Wisconsin,52.9,3,120,50
WI-087,Outagamie County,Wisconsin,57.1,3.8,124,53.3
WI-089,Ozaukee County,Wisconsin,57.9,3.4,124,54.5
WI-091,Pepin County,Wisconsin,57.6,3.1,123,54.5
WI-093,Pierce County,Wisconsin,56.3,2.7,123,53.7
WI-095,Polk County,Wisconsin,55.6,3.4,124,52.2
WI-097,Portage County,Wisconsin,56.9,3.8,125,53.1
WI-099,Price County,Wisconsin,53.2,3.3,123,49.9
WI-101,Racine County,Wisconsin,59.6,3.2,124,56.5
WI-103,Richland County,Wisconsin,58.1,2.6,120,55.5
WI-105,Rock County,Wisconsin,59.6,3,123,56.6
WI-107,Rusk County,Wisconsin,54.8,3.2,123,51.6
WI-109,St. Croix County,Wisconsin,56.2,3.1,123,53.1
WI-111,Sauk County,Wisconsin,58,2.7,119,55.4
WI-113,Sawyer County,Wisconsin,54,3.7,124,50.3
WI-115,Shawano County,Wisconsin,56.1,3.4,122,52.7
WI-117,Sheboygan County,Wisconsin,57.2,3.7,124,53.6
WI-119,Taylor County,Wisconsin,54.6,3.5,125,51.1
WI-121,Trempealeau County,Wisconsin,57.6,3.5,124,54.2
WI-123,Vernon County,Wisconsin,56.7,2,113,54.7
WI-125,Vilas County,Wisconsin,52.3,2.8,120,49.4
WI-127,Walworth County,Wisconsin,59.3,3,125,56.3
WI-129,Washburn County,Wisconsin,54.5,3.4,124,51.1
WI-131,Washington County,Wisconsin,57.5,3,124,54.4
WI-133,Waukesha County,Wisconsin,58.9,3.3,125,55.6
WI-135,Waupaca County,Wisconsin,57.4,3.8,124,53.6
WI-137,Waushara County,Wisconsin,57.7,3.8,125,53.9
WI-139,Winnebago County,Wisconsin,57.7,3.6,124,54
WI-141,Wood County,Wisconsin,57,3.5,125,53.5
WY-001,Albany County,Wyoming,55.1,3.3,123,51.8
WY-003,Big Horn County,Wyoming,57.9,4.4,126,53.4
WY-005,Campbell County,Wyoming,60.5,4,127,56.5
WY-007,Carbon County,Wyoming,55.5,3.2,125,52.2
WY-009,Converse County,Wyoming,59.4,2.7,118,56.6
WY-011,Crook County,Wyoming,59.9,3.7,125,56.1
WY-013,Fremont County,Wyoming,55.7,3.4,124,52.3
WY-015,Goshen County,Wyoming,63.4,3.1,118,60.3
WY-017,Hot Springs County,Wyoming,58.1,3.2,123,54.8
WY-019,Johnson County,Wyoming,58.1,3.5,122,54.6
WY-021,Laramie County,Wyoming,61.3,3.3,121,57.9
WY-023,Lincoln County,Wyoming,54.2,4.3,127,49.9
WY-025,Natrona County,Wyoming,57.5,2.6,112,54.9
WY-027,Niobrara County,Wyoming,62.1,3.3,121,58.8
WY-029,Park County,Wyoming,52.7,3.6,125,49.1
WY-031,Platte County,Wyoming,62,2.9,113,59.1
WY-033,Sheridan County,Wyoming,57.2,3.5,122,53.7
WY-035,Sublette County,Wyoming,52.1,3.6,127,48.5
WY-037,Sweetwater County,Wyoming,57.6,3.5,127,54.1
WY-039,Teton County,Wyoming,49.2,3,126,46.2
WY-041,Uinta County,Wyoming,55.5,3.7,126,51.8
WY-043,Washakie County,Wyoming,59.6,3.6,125,56
WY-045,Weston County,Wyoming,60.7,3.5,125,57.2
