ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
NY-025,Delaware County,New York,56.3,1.9,110,54.4,
NY-027,Dutchess County,New York,61.8,3.3,124,58.4,
NY-029,Erie County,New York,58.3,2.5,116,55.8,
NY-031,Essex County,New York,53.2,2.3,113,50.9,
NY-033,Franklin County,New York,53.9,3.3,122,50.7,
NY-035,Fulton County,New York,56.6,2.4,119,54.1,
NY-037,Genesee County,New York,57.6,2.2,112,55.4,
NY-039,Greene County,New York,58,2.5,117,55.5,
NY-041,Hamilton County,New York,52.9,2.3,113,50.6,
NY-043,Herkimer County,New York,54.6,2.5,116,52.1,
NY-045,Jefferson County,New York,55.7,2.4,114,53.3,
NY-047,Kings County,New York,64.1,3.1,118,61.1,
NY-049,Lewis County,New York,54.1,2.4,116,51.8,
NY-051,Livingston County,New York,58.6,2.3,116,56.3,
NY-053,Madison County,New York,56.3,2.4,116,53.9,
NY-055,Monroe County,New York,58,2,111,55.9,
NY-057,Montgomery County,New York,58.9,2.5,122,56.4,
NY-059,Nassau County,New York,63.7,3.2,120,60.4,
NY-061,New York County,New York,64.2,3.1,117,61.1,
NY-063,Niagara County,New York,57.6,1.9,110,55.7,
NY-065,Oneida County,New York,56.4,2.3,114,54.1,
NY-067,Onondaga County,New York,57.8,2.4,115,55.4,
NY-069,Ontario County,New York,57.9,2,112,55.9,
NY-071,Orange County,New York,60.8,2.8,117,58,
NY-073,Orleans County,New York,57.7,2.4,114,55.3,
NY-075,Oswego County,New York,57.1,2.5,118,54.6,
NY-077,Otsego County,New York,56.2,2.1,113,54.1,
NY-079,Putnam County,New York,62,3.6,126,58.4,
NY-081,Queens County,New York,64,3,120,60.9,
NY-083,Rensselaer County,New York,59.3,3.3,125,56.1,
NY-085,Richmond County,New York,64.7,3.2,120,61.5,
NY-087,Rockland County,New York,62.7,3.1,120,59.6,
NY-089,St. Lawrence County,New York,55.1,2.9,117,52.2,
NY-091,Saratoga County,New York,58.3,2.7,122,55.6,
NY-093,Schenectady County,New York,59.1,2.8,122,56.3,
NY-095,Schoharie County,New York,57.3,2.4,119,54.9,
NY-097,Schuyler County,New York,57.6,2.2,115,55.4,
NY-099,Seneca County,New York,58.1,1.6,109,56.5,
NY-101,Steuben County,New York,57.6,1.9,113,55.7,
NY-103,Suffolk County,New York,62.5,3.5,125,59,
NY-105,Sullivan County,New York,58,2.3,116,55.6,
NY-107,Tioga County,New York,58,2.1,112,55.9,
NY-109,Tompkins County,New York,57.2,1.8,110,55.4,
NY-111,Ulster County,New York,58.9,2.6,116,56.3,
NY-113,Warren County,New York,55.6,2.3,116,53.2,
NY-115,Washington County,New York,58.4,2.7,122,55.7,
NY-117,Wayne County,New York,57.1,1.4,106,55.7,
NY-119,Westchester County,New York,63.4,3.5,125,59.8,
NY-121,Wyoming County,New York,56.7,2.5,116,54.2,
NY-123,Yates County,New York,58.1,2.2,114,55.9,
NC-001,Alamance County,North Carolina,71,1.3,107,69.7,
NC-003,Alexander County,North Carolina,69.7,1.2,100,68.5,
NC-005,Alleghany County,North Carolina,63.2,1.4,107,61.8,
NC-007,Anson County,North Carolina,73.6,1.1,98,72.5,
NC-009,Ashe County,North Carolina,61.8,1.1,100,60.7,
NC-011,Avery County,North Carolina,60.2,1.4,107,58.8,
NC-013,Beaufort County,North Carolina,72.3,0.8,92,71.5,
NC-015,Bertie County,North Carolina,72.5,1.8,120,70.7,
NC-017,Bladen County,North Carolina,74.6,1.3,109,73.4,
NC-019,Brunswick County,North Carolina,74.4,0.9,97,73.5,
NC-021,Buncombe County,North Carolina,65.3,1.5,108,63.8,
NC-023,Burke County,North Carolina,69.9,1.1,101,68.8,
NC-025,Cabarrus County,North Carolina,71.3,0.2,72,71.1,
NC-027,Caldwell County,North Carolina,69.4,1.1,101,68.3,
NC-029,Camden County,North Carolina,71.2,1.9,117,69.3,
NC-031,Carteret County,North Carolina,72.6,0.8,93,71.8,
NC-033,Caswell County,North Carolina,70.5,1.3,104,69.2,
NC-035,Catawba County,North Carolina,70.9,1.4,104,69.5,
NC-037,Chatham County,North Carolina,72,1.1,102,70.9,
NC-039,Cherokee County,North Carolina,68.9,1.6,114,67.3,
NC-041,Chowan County,North Carolina,71.9,1.8,116,70.1,
NC-043,Clay County,North Carolina,67.4,1.8,116,65.6,
NC-045,Cleveland County,North Carolina,72,1.5,108,70.6,
NC-047,Columbus County,North Carolina,74.7,0.9,96,73.9,
NC-049,Craven County,North Carolina,73.3,1.3,102,72.1,
NC-051,Cumberland County,North Carolina,74.2,1.4,113,72.8,
NC-053,Currituck County,North Carolina,70.2,1.9,116,68.3,
NC-055,Dare County,North Carolina,70.6,1.1,103,69.5,
NC-057,Davidson County,North Carolina,70.6,1,98,69.6,
NC-059,Davie County,North Carolina,70.3,1,98,69.3,
NC-061,Duplin County,North Carolina,73.4,0.7,94,72.6,
NC-063,Durham County,North Carolina,72.2,1.9,117,70.3,
NC-065,Edgecombe County,North Carolina,72.9,1.9,120,71,
NC-067,Forsyth County,North Carolina,69.8,1.3,102,68.6,
NC-069,Franklin County,North Carolina,71.9,1.5,108,70.4,
NC-071,Gaston County,North Carolina,72.2,1.8,113,70.4,
NC-073,Gates County,North Carolina,72.1,1.8,119,70.3,
NC-075,Graham County,North Carolina,65.9,1.5,112,64.4,
NC-077,Granville County,North Carolina,71.4,1.9,119,69.4,
NC-079,Greene County,North Carolina,72.8,1,99,71.8,
NC-081,Guilford County,North Carolina,70.3,1.3,104,69,
NC-083,Halifax County,North Carolina,71.8,1.4,110,70.4,
NC-085,Harnett County,North Carolina,73.1,1,97,72.1,
NC-087,Haywood County,North Carolina,61.4,1.2,107,60.1,
NC-089,Henderson County,North Carolina,65.3,0.6,83,64.7,
NC-091,Hertford County,North Carolina,72.3,1.9,122,70.4,
NC-093,Hoke County,North Carolina,74.3,1.7,117,72.6,
NC-095,Hyde County,North Carolina,71.8,0.6,83,71.2,
NC-097,Iredell County,North Carolina,70.4,1,97,69.4,
NC-099,Jackson County,North Carolina,63.6,1,99,62.6,
NC-101,Johnston County,North Carolina,72.9,1,100,71.8,
NC-103,Jones County,North Carolina,73.7,1.3,103,72.4,
NC-105,Lee County,North Carolina,72.6,0.8,96,71.7,
NC-107,Lenoir County,North Carolina,72.8,0.7,91,72.1,
NC-109,Lincoln County,North Carolina,71.6,1.7,111,69.9,
NC-111,McDowell County,North Carolina,68.9,1.1,104,67.7,
NC-113,Macon County,North Carolina,65.5,1.3,106,64.2,
NC-115,Madison County,North Carolina,66,1.6,109,64.4,
NC-117,Martin County,North Carolina,72.8,1.7,118,71.1,
NC-119,Mecklenburg County,North Carolina,72.3,1.4,108,70.8,
NC-121,Mitchell County,North Carolina,62.5,1.4,111,61,
NC-123,Montgomery County,North Carolina,72.9,1.3,106,71.6,
NC-125,Moore County,North Carolina,73.1,1.4,109,71.7,
NC-127,Nash County,North Carolina,72.3,1.6,109,70.8,
NC-129,New Hanover County,North Carolina,74.8,1.4,116,73.4,
NC-131,Northampton County,North Carolina,71.7,1.4,108,70.3,
NC-133,Onslow County,North Carolina,73.9,1.2,108,72.7,
NC-135,Orange County,North Carolina,71.2,1.5,112,69.6,
NC-137,Pamlico County,North Carolina,72.6,0.8,94,71.8,
NC-139,Pasquotank County,North Carolina,71.5,1.9,119,69.6,
NC-141,Pender County,North Carolina,74.2,0.8,92,73.4,
NC-143,Perquimans County,North Carolina,71.8,1.8,116,70,
NC-145,Person County,North Carolina,70.6,1.7,112,68.9,
NC-147,Pitt County,North Carolina,72.9,1.2,104,71.7,
NC-149,Polk County,North Carolina,70.3,1,99,69.3,
NC-151,Randolph County,North Carolina,71.4,1.3,108,70.1,
NC-153,Richmond County,North Carolina,73.9,1.4,105,72.5,
NC-155,Robeson County,North Carolina,75.3,1.7,118,73.6,
NC-157,Rockingham County,North Carolina,70.1,1.1,102,69,
NC-159,Rowan County,North Carolina,70.8,0.6,90,70.2,
NC-161,Rutherford County,North Carolina,71.2,1.1,98,70.1,
NC-163,Sampson County,North Carolina,73.6,1,99,72.6,
NC-165,Scotland County,North Carolina,74.9,2,120,72.9,
NC-167,Stanly County,North Carolina,72.4,0.7,89,71.8,
NC-169,Stokes County,North Carolina,69.1,1,98,68.1,
NC-171,Surry County,North Carolina,68.9,1.5,106,67.3,
NC-173,Swain County,North Carolina,63.1,1.1,102,62,
NC-175,Transylvania County,North Carolina,64.2,0.7,91,63.5,
NC-177,Tyrrell County,North Carolina,71.9,1.4,107,70.5,
NC-179,Union County,North Carolina,72.9,1.4,101,71.5,
NC-181,Vance County,North Carolina,71.4,1.8,116,69.6,
NC-183,Wake County,North Carolina,72.4,1.4,110,71,
NC-185,Warren County,North Carolina,71.4,1.6,109,69.8,
NC-187,Washington County,North Carolina,72.4,1.6,109,70.8,
NC-189,Watauga County,North Carolina,61.6,1.4,108,60.2,
NC-191,Wayne County,North Carolina,72.8,1,99,71.8,
NC-193,Wilkes County,North Carolina,68.8,1.4,104,67.4,
NC-195,Wilson County,North Carolina,72.9,1.6,114,71.3,
NC-197,Yadkin County,North Carolina,69.9,1.6,104,68.3,
NC-199,Yancey County,North Carolina,62.4,1.7,113,60.6,
ND-001,Adams County,North Dakota,55.4,1.3,88,54.1,
ND-003,Barnes County,North Dakota,50.5,-0.6,43,51.1,
ND-005,Benson County,North Dakota,48.6,-1.1,39,49.6,
ND-007,Billings County,North Dakota,53.9,0.4,72,53.4,
ND-009,Bottineau County,North Dakota,48.2,-1.3,35,49.5,
ND-011,Bowman County,North Dakota,55.7,1.1,88,54.6,
ND-013,Burke County,North Dakota,48.5,-0.6,48,49.1,
ND-015,Burleigh County,North Dakota,51.1,-0.4,53,51.5,
ND-017,Cass County,North Dakota,50.7,-0.8,43,51.5,
ND-019,Cavalier County,North Dakota,46,-1.1,40,47.1,
ND-021,Dickey County,North Dakota,51,-1.5,31,52.5,
ND-023,Divide County,North Dakota,50.1,0.5,75,49.6,
ND-025,Dunn County,North Dakota,52.8,0.2,62,52.7,
ND-027,Eddy County,North Dakota,48.8,-1.2,35,50,
ND-029,Emmons County,North Dakota,52.4,-0.9,44,53.2,
ND-031,Foster County,North Dakota,49.2,-1.3,33,50.5,
ND-033,Golden Valley County,North Dakota,54.6,0.5,72,54.1,
ND-035,Grand Forks County,North Dakota,48.2,-1.8,24,50,
ND-037,Grant County,North Dakota,53.9,0.1,62,53.8,
ND-039,Griggs County,North Dakota,48.6,-1.5,29,50.1,
ND-041,Hettinger County,North Dakota,54.1,0.5,71,53.6,
ND-043,Kidder County,North Dakota,49.6,-1.2,39,50.8,
ND-045,LaMoure County,North Dakota,50.9,-1.2,35,52.1,
ND-047,Logan County,North Dakota,50.2,-1.6,32,51.8,
ND-049,McHenry County,North Dakota,49.8,-1,43,50.8,
ND-051,McIntosh County,North Dakota,50.7,-1.6,30,52.3,
ND-053,McKenzie County,North Dakota,53.2,0.6,76,52.7,
ND-055,McLean County,North Dakota,51.3,0,62,51.3,
ND-057,Mercer County,North Dakota,52.5,-0.1,61,52.6,
ND-059,Morton County,North Dakota,52.9,-0.2,56,53,
ND-061,Mountrail County,North Dakota,50.2,-0.3,53,50.5,
ND-063,Nelson County,North Dakota,47.4,-1.6,29,49,
ND-065,Oliver County,North Dakota,51.7,-0.5,50,52.2,
ND-067,Pembina County,North Dakota,47.2,-1,41,48.1,
ND-069,Pierce County,North Dakota,48.7,-1,40,49.7,
ND-071,Ramsey County,North Dakota,47.7,-1.3,36,49,
ND-073,Ransom County,North Dakota,51.5,-0.7,44,52.1,
ND-075,Renville County,North Dakota,48.9,-1.3,35,50.2,
ND-077,Richland County,North Dakota,51.6,-0.9,39,52.4,
ND-079,Rolette County,North Dakota,46.9,-0.8,39,47.7,
ND-081,Sargent County,North Dakota,51.1,-1.5,30,52.6,
ND-083,Sheridan County,North Dakota,50.3,-0.1,56,50.4,
ND-085,Sioux County,North Dakota,54.2,-0.1,59,54.3,
ND-087,Slope County,North Dakota,55.1,0.7,79,54.4,
ND-089,Stark County,North Dakota,53.3,0.1,61,53.3,
ND-091,Steele County,North Dakota,47.9,-2.4,15,50.3,
ND-093,Stutsman County,North Dakota,50,-1.1,37,51.1,
ND-095,Towner County,North Dakota,47.3,-0.8,44,48.1,
ND-097,Traill County,North Dakota,48.8,-2.2,20,50.9,
ND-099,Walsh County,North Dakota,47.4,-1.2,38,48.6,
ND-101,Ward County,North Dakota,49.9,-0.7,45,50.7,
ND-103,Wells County,North Dakota,49.1,-1.1,39,50.2,
ND-105,Williams County,North Dakota,51.8,0.7,79,51.1,
OH-001,Adams County,Ohio,65,0.8,84,64.2,
OH-003,Allen County,Ohio,61.3,1.4,97,59.9,
OH-005,Ashland County,Ohio,60,0.8,85,59.1,
OH-007,Ashtabula County,Ohio,59.3,2.3,113,57,
OH-009,Athens County,Ohio,63.9,0.4,73,63.4,
OH-011,Auglaize County,Ohio,61.2,1.1,94,60.1,
OH-013,Belmont County,Ohio,61.8,0.3,74,61.6,
OH-015,Brown County,Ohio,64.6,1,89,63.6,
OH-017,Butler County,Ohio,64,1.3,98,62.7,
OH-019,Carroll County,Ohio,60.7,0.8,84,59.9,
OH-021,Champaign County,Ohio,60.9,0.5,76,60.4,
OH-023,Clark County,Ohio,62.1,1,89,61,
OH-025,Clermont County,Ohio,64.8,1.3,94,63.6,
OH-027,Clinton County,Ohio,63.1,1.4,103,61.7,
OH-029,Columbiana County,Ohio,60,0.6,83,59.4,
OH-031,Coshocton County,Ohio,61.4,0.3,73,61.2,
OH-033,Crawford County,Ohio,60.7,1.3,97,59.4,
OH-035,Cuyahoga County,Ohio,60.2,2.5,115,57.7,
OH-037,Darke County,Ohio,62,1.3,101,60.6,
OH-039,Defiance County,Ohio,60.5,1.2,94,59.3,
OH-041,Delaware County,Ohio,61.7,0.3,74,61.4,
OH-043,Erie County,Ohio,59.9,1.3,99,58.6,
OH-045,Fairfield County,Ohio,62.5,0.2,69,62.3,
OH-047,Fayette County,Ohio,62.9,1.2,93,61.7,
OH-049,Franklin County,Ohio,62.9,0.6,81,62.3,
OH-051,Fulton County,Ohio,60.3,1.6,103,58.7,
OH-053,Gallia County,Ohio,64.7,-0.1,51,64.9,
OH-055,Geauga County,Ohio,59.2,2.5,113,56.7,
OH-057,Greene County,Ohio,62.8,1.3,98,61.5,
OH-059,Guernsey County,Ohio,62.7,0.6,86,62.1,
OH-061,Hamilton County,Ohio,64.9,1.4,97,63.5,
OH-063,Hancock County,Ohio,61.7,1.9,110,59.8,
OH-065,Hardin County,Ohio,61.6,1.8,112,59.8,
OH-067,Harrison County,Ohio,61.4,0.7,82,60.8,
OH-069,Henry County,Ohio,61,1.5,101,59.5,
OH-071,Highland County,Ohio,63.8,1.4,93,62.4,
OH-073,Hocking County,Ohio,62.6,0,61,62.6,
OH-075,Holmes County,Ohio,60.5,0.4,80,60.1,
OH-077,Huron County,Ohio,60.1,0.9,87,59.2,
OH-079,Jackson County,Ohio,64,0,67,64,
OH-081,Jefferson County,Ohio,60.9,0.1,70,60.8,
OH-083,Knox County,Ohio,60.4,0.1,61,60.4,
OH-085,Lake County,Ohio,59.6,2.7,116,57,
OH-087,Lawrence County,Ohio,65.8,0.8,85,65.1,
OH-089,Licking County,Ohio,61.7,0.3,74,61.4,
OH-091,Logan County,Ohio,60.4,0.6,80,59.8,
OH-093,Lorain County,Ohio,59.8,1,90,58.8,
OH-095,Lucas County,Ohio,61.7,2.6,117,59.1,
OH-097,Madison County,Ohio,62.4,0.9,88,61.4,
OH-099,Mahoning County,Ohio,60.6,2,107,58.6,
OH-101,Marion County,Ohio,61.4,0.9,86,60.4,
OH-103,Medina County,Ohio,60.3,1.8,108,58.5,
OH-105,Meigs County,Ohio,64.4,0.1,65,64.3,
OH-107,Mercer County,Ohio,61.3,1.4,97,60,
OH-109,Miami County,Ohio,62.8,1.6,106,61.2,
OH-111,Monroe County,Ohio,62.5,-0.2,51,62.8,
OH-113,Montgomery County,Ohio,63.6,1.8,108,61.8,
OH-115,Morgan County,Ohio,63.3,0.2,71,63,
OH-117,Morrow County,Ohio,60.1,0.3,73,59.8,
OH-119,Muskingum County,Ohio,62.7,0.5,80,62.2,
OH-121,Noble County,Ohio,63.2,0.4,78,62.8,
OH-123,Ottawa County,Ohio,60.8,1.9,112,58.9,
OH-125,Paulding County,Ohio,60.9,1.3,93,59.7,
OH-127,Perry County,Ohio,62.5,0.2,69,62.2,
OH-129,Pickaway County,Ohio,63.3,0.3,68,63,
OH-131,Pike County,Ohio,64.4,1,91,63.4,
OH-133,Portage County,Ohio,60.6,2.8,118,57.7,
OH-135,Preble County,Ohio,62,0.8,85,61.1,
OH-137,Putnam County,Ohio,61.3,1.5,100,59.8,
OH-139,Richland County,Ohio,60,1,91,59,
OH-141,Ross County,Ohio,63.8,0.8,86,63,
OH-143,Sandusky County,Ohio,61,1.5,107,59.4,
OH-145,Scioto County,Ohio,65.3,0.7,86,64.5,
OH-147,Seneca County,Ohio,61,1.5,104,59.5,
OH-149,Shelby County,Ohio,61.3,0.9,91,60.4,
OH-151,Stark County,Ohio,61.4,2.4,115,59,
OH-153,Summit County,Ohio,61.3,3,118,58.3,
OH-155,Trumbull County,Ohio,60.5,2.3,111,58.1,
OH-157,Tuscarawas County,Ohio,61.6,0.8,86,60.8,
OH-159,Union County,Ohio,61.2,0.4,75,60.8,
OH-161,Van Wert County,Ohio,61,1.2,96,59.8,
OH-163,Vinton County,Ohio,63.2,-0.1,55,63.3,
OH-165,Warren County,Ohio,64.2,1.6,102,62.6,
OH-167,Washington County,Ohio,64.4,0.7,80,63.7,
OH-169,Wayne County,Ohio,60.5,1.1,89,59.4,
OH-171,Williams County,Ohio,59.6,1.1,93,58.5,
OH-173,Wood County,Ohio,61.6,1.8,108,59.8,
OH-175,Wyandot County,Ohio,62,2,114,60,
OK-001,Adair County,Oklahoma,71.6,1.8,108,69.8,
OK-003,Alfalfa County,Oklahoma,73.4,2.6,118,70.8,
OK-005,Atoka County,Oklahoma,75.6,2,111,73.6,
OK-007,Beaver County,Oklahoma,73,2.7,119,70.3,
OK-009,Beckham County,Oklahoma,76,3.8,125,72.2,
OK-011,Blaine County,Oklahoma,74.3,3.1,122,71.2,
OK-013,Bryan County,Oklahoma,76.2,2.3,115,74,
OK-015,Caddo County,Oklahoma,74.6,2.9,121,71.7,
OK-017,Canadian County,Oklahoma,74,2.7,116,71.3,
OK-019,Carter County,Oklahoma,75.1,0.7,93,74.4,
OK-021,Cherokee County,Oklahoma,72.3,1.7,108,70.5,
OK-023,Choctaw County,Oklahoma,76.2,2.2,117,74,
OK-025,Cimarron County,Oklahoma,70.5,1.2,98,69.3,
OK-027,Cleveland County,Oklahoma,74.1,2,107,72.1,
OK-029,Coal County,Oklahoma,75.6,1.9,110,73.7,
OK-031,Comanche County,Oklahoma,75.8,2.4,115,73.3,
OK-033,Cotton County,Oklahoma,77.6,2.5,117,75.1,
OK-035,Craig County,Oklahoma,71.4,1.8,111,69.5,
OK-037,Creek County,Oklahoma,73.3,1.9,111,71.4,
OK-039,Custer County,Oklahoma,74.6,3.4,124,71.3,
OK-041,Delaware County,Oklahoma,71.3,1.6,106,69.6,
OK-043,Dewey County,Oklahoma,73.9,3.3,123,70.6,
OK-045,Ellis County,Oklahoma,73.5,3,121,70.5,
OK-047,Garfield County,Oklahoma,73.4,2.6,118,70.8,
OK-049,Garvin County,Oklahoma,74.7,1,95,73.7,
OK-051,Grady County,Oklahoma,74.6,2.4,115,72.1,
OK-053,Grant County,Oklahoma,73,2.5,117,70.4,
OK-055,Greer County,Oklahoma,76.7,3.3,124,73.3,
OK-057,Harmon County,Oklahoma,77.5,3.2,124,74.3,
OK-059,Harper County,Oklahoma,73.6,2.8,119,70.8,
OK-061,Haskell County,Oklahoma,74.4,2.4,116,72,
OK-063,Hughes County,Oklahoma,74.9,2.2,114,72.7,
OK-065,Jackson County,Oklahoma,77.6,3.2,124,74.4,
OK-067,Jefferson County,Oklahoma,76.6,1.4,102,75.2,
OK-069,Johnston County,Oklahoma,75.1,1.6,106,73.5,
OK-071,Kay County,Oklahoma,72.9,2.8,117,70.1,
OK-073,Kingfisher County,Oklahoma,74.3,2.2,114,72.1,
OK-075,Kiowa County,Oklahoma,75.8,3,122,72.8,
OK-077,Latimer County,Oklahoma,74.3,2.1,112,72.1,
OK-079,Le Flore County,Oklahoma,74,2.2,113,71.8,
OK-081,Lincoln County,Oklahoma,74.2,2.2,113,72,
OK-083,Logan County,Oklahoma,73.8,2.3,115,71.5,
OK-085,Love County,Oklahoma,75.9,1.2,101,74.7,
OK-087,McClain County,Oklahoma,74.3,1.9,107,72.5,
OK-089,McCurtain County,Oklahoma,75.4,2.7,119,72.7,
OK-091,McIntosh County,Oklahoma,74.3,2.3,114,71.9,
OK-093,Major County,Oklahoma,73.9,2.7,121,71.3,
OK-095,Marshall County,Oklahoma,75.6,1.6,107,74,
OK-097,Mayes County,Oklahoma,72.2,1.6,107,70.6,
OK-099,Murray County,Oklahoma,74.5,0.9,97,73.5,
OK-101,Muskogee County,Oklahoma,73.9,2.2,112,71.7,
OK-103,Noble County,Oklahoma,73.7,2.8,118,71,
OK-105,Nowata County,Oklahoma,71.6,1.9,112,69.7,
OK-107,Okfuskee County,Oklahoma,74.1,1.9,110,72.2,
OK-109,Oklahoma County,Oklahoma,73.9,2.3,112,71.5,
OK-111,Okmulgee County,Oklahoma,73.7,1.7,109,72,
OK-113,Osage County,Oklahoma,72.2,2,113,70.1,
OK-115,Ottawa County,Oklahoma,71.3,2.1,114,69.1,
OK-117,Pawnee County,Oklahoma,73.4,2.3,118,71.1,
OK-119,Payne County,Oklahoma,74,2.7,120,71.4,
OK-121,Pittsburg County,Oklahoma,74.8,2.2,111,72.6,
OK-123,Pontotoc County,Oklahoma,74.6,1.4,104,73.2,
OK-125,Pottawatomie County,Oklahoma,74.4,1.8,109,72.6,
OK-127,Pushmataha County,Oklahoma,74.7,2,114,72.7,
OK-129,Roger Mills County,Oklahoma,74.9,3.6,126,71.3,
OK-131,Rogers County,Oklahoma,72.6,2.1,118,70.5,
OK-133,Seminole County,Oklahoma,74.7,1.9,112,72.8,
OK-135,Sequoyah County,Oklahoma,73.6,2,111,71.6,
OK-137,Stephens County,Oklahoma,75.3,1.5,105,73.8,
OK-139,Texas County,Oklahoma,72.6,2.2,115,70.4,
OK-141,Tillman County,Oklahoma,77.7,2.7,119,75,
OK-143,Tulsa County,Oklahoma,73,2.1,112,70.9,
OK-145,Wagoner County,Oklahoma,73.2,1.7,109,71.5,
OK-147,Washington County,Oklahoma,72,2,112,70,
OK-149,Washita County,Oklahoma,74.8,3,120,71.8,
OK-151,Woods County,Oklahoma,73.6,3,122,70.5,
OK-153,Woodward County,Oklahoma,73.4,2.9,121,70.5,
OR-001,Baker County,Oregon,57.6,1.8,110,55.8,
OR-003,Benton County,Oregon,63.3,2,115,61.2,
OR-005,Clackamas County,Oregon,58.3,1.9,118,56.4,
OR-007,Clatsop County,Oregon,59,1.4,112,57.6,
OR-009,Columbia County,Oregon,60.9,1.9,116,59.1,
OR-011,Coos County,Oregon,62.4,2,110,60.4,
OR-013,Crook County,Oregon,60.4,3.1,125,57.3,
OR-015,Curry County,Oregon,62.9,2.2,112,60.7,
OR-017,Deschutes County,Oregon,58.6,2.7,122,55.8,
OR-019,Douglas County,Oregon,62.3,2.7,123,59.7,
OR-021,Gilliam County,Oregon,62.7,2.3,108,60.3,
OR-023,Grant County,Oregon,57,1.8,108,55.2,
OR-025,Harney County,Oregon,60.5,3.1,120,57.4,
OR-027,Hood River County,Oregon,55.2,2.1,118,53,
OR-029,Jackson County,Oregon,63.3,2.9,123,60.4,
OR-031,Jefferson County,Oregon,60.8,2.7,121,58.2,
OR-033,Josephine County,Oregon,63.8,4,127,59.8,
OR-035,Klamath County,Oregon,59.4,3.2,123,56.2,
OR-037,Lake County,Oregon,59.9,3,123,56.9,
OR-039,Lane County,Oregon,60.4,2.1,119,58.3,
OR-041,Lincoln County,Oregon,60.3,1.2,107,59,
OR-043,Linn County,Oregon,59.4,1.5,111,57.9,
OR-045,Malheur County,Oregon,61.8,2.2,116,59.6,
OR-047,Marion County,Oregon,59.9,1.5,111,58.4,
OR-049,Morrow County,Oregon,61.6,1.7,102,59.8,
OR-051,Multnomah County,Oregon,61.1,1.7,113,59.5,
OR-053,Polk County,Oregon,62.6,2.2,117,60.4,
OR-055,Sherman County,Oregon,63,3.1,124,59.9,
OR-057,Tillamook County,Oregon,58.4,1.7,117,56.7,
OR-059,Umatilla County,Oregon,60.3,1.8,105,58.5,
OR-061,Union County,Oregon,55.9,2,112,53.9,
OR-063,Wallowa County,Oregon,54.7,1.3,97,53.4,
OR-065,Wasco County,Oregon,60.6,2.5,121,58.2,
OR-067,Washington County,Oregon,61.3,2.1,119,59.2,
OR-069,Wheeler County,Oregon,60.3,2.6,119,57.7,
OR-071,Yamhill County,Oregon,62.1,1.8,119,60.3,
PA-001,Adams County,Pennsylvania,63.5,1.7,108,61.7,
PA-003,Allegheny County,Pennsylvania,62.1,1,94,61.1,
PA-005,Armstrong County,Pennsylvania,60.8,1.1,94,59.7,
PA-007,Beaver County,Pennsylvania,60.8,0.2,74,60.6,
PA-009,Bedford County,Pennsylvania,62,1.3,105,60.6,
PA-011,Berks County,Pennsylvania,63.3,2.2,111,61.1,
PA-013,Blair County,Pennsylvania,60.2,1.2,100,59,
PA-015,Bradford County,Pennsylvania,57.8,1.6,106,56.1,
PA-017,Bucks County,Pennsylvania,64.4,3.1,119,61.3,
PA-019,Butler County,Pennsylvania,60.2,0.7,85,59.5,
PA-021,Cambria County,Pennsylvania,57.9,1,93,57,
PA-023,Cameron County,Pennsylvania,59.1,1.7,111,57.4,
PA-025,Carbon County,Pennsylvania,58.9,1.8,108,57.1,
PA-027,Centre County,Pennsylvania,59.6,1.4,108,58.2,
PA-029,Chester County,Pennsylvania,64.1,2.3,111,61.8,
PA-031,Clarion County,Pennsylvania,59.6,1.7,107,57.9,
PA-033,Clearfield County,Pennsylvania,59,1.6,109,57.4,
PA-035,Clinton County,Pennsylvania,59.6,1.4,105,58.2,
PA-037,Columbia County,Pennsylvania,60,1.9,111,58.2,
PA-039,Crawford County,Pennsylvania,58.5,2.1,111,56.4,
PA-041,Cumberland County,Pennsylvania,63.3,2.2,111,61.2,
PA-043,Dauphin County,Pennsylvania,62.6,2.6,118,60,
PA-045,Delaware County,Pennsylvania,65.3,2.8,117,62.5,
PA-047,Elk County,Pennsylvania,58.6,2.4,119,56.2,
PA-049,Erie County,Pennsylvania,58.1,2.1,113,56,
PA-051,Fayette County,Pennsylvania,61,0.6,83,60.4,
PA-053,Forest County,Pennsylvania,58.6,2.2,114,56.4,
PA-055,Franklin County,Pennsylvania,63,1.4,101,61.6,
PA-057,Fulton County,Pennsylvania,63.1,1.5,105,61.6,
PA-059,Greene County,Pennsylvania,62.4,0.4,80,61.9,
PA-061,Huntingdon County,Pennsylvania,62,1.5,110,60.4,
PA-063,Indiana County,Pennsylvania,59.9,1,91,58.9,
PA-065,Jefferson County,Pennsylvania,59.4,2.3,117,57,
PA-067,Juniata County,Pennsylvania,62.1,1.6,110,60.5,
PA-069,Lackawanna County,Pennsylvania,58.5,2.9,122,55.6,
PA-071,Lancaster County,Pennsylvania,64.1,2.5,115,61.6,
PA-073,Lawrence County,Pennsylvania,60.4,0.9,89,59.6,
PA-075,Lebanon County,Pennsylvania,62.7,2.5,116,60.2,
PA-077,Lehigh County,Pennsylvania,63.2,2.3,111,60.9,
PA-079,Luzerne County,Pennsylvania,58.6,2.2,115,56.4,
PA-081,Lycoming County,Pennsylvania,59.5,1.8,107,57.7,
PA-083,McKean County,Pennsylvania,58,2.5,120,55.5,
