ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
UT-029,Morgan County,Utah,57.2,3.8,125,53.3,
UT-031,Piute County,Utah,59.5,4.3,128,55.2,
UT-033,Rich County,Utah,54.4,3.1,121,51.3,
UT-035,Salt Lake County,Utah,62,3.8,125,58.2,
UT-037,San Juan County,Utah,67.9,3.3,126,64.6,
UT-039,Sanpete County,Utah,59.2,4,128,55.3,
UT-041,Sevier County,Utah,59.6,4,128,55.7,
UT-043,Summit County,Utah,52.9,3.3,126,49.5,
UT-045,Tooele County,Utah,66,3.5,127,62.5,
UT-047,Uintah County,Utah,61,3.7,124,57.3,
UT-049,Utah County,Utah,61.6,3.5,127,58.1,
UT-051,Wasatch County,Utah,55.7,3.5,128,52.1,
UT-053,Washington County,Utah,70.7,3.5,128,67.3,
UT-055,Wayne County,Utah,65.8,4,126,61.8,
UT-057,Weber County,Utah,59.5,4.1,125,55.3,
VT-001,Addison County,Vermont,56.5,3,124,53.5,
VT-003,Bennington County,Vermont,55.9,3.5,126,52.3,
VT-005,Caledonia County,Vermont,53.5,2.2,120,51.3,
VT-007,Chittenden County,Vermont,56.7,4.1,128,52.6,
VT-009,Essex County,Vermont,52.8,2.7,122,50.1,
VT-011,Franklin County,Vermont,55.3,3.6,128,51.6,
VT-013,Grand Isle County,Vermont,56.5,3.5,127,53.1,
VT-015,Lamoille County,Vermont,54,3.8,127,50.2,
VT-017,Orange County,Vermont,56,3.2,127,52.8,
VT-019,Orleans County,Vermont,53.2,3.2,126,50,
VT-021,Rutland County,Vermont,56.2,2.8,125,53.4,
VT-023,Washington County,Vermont,54.5,3.1,123,51.4,
VT-025,Windham County,Vermont,57,3.1,127,53.9,
VT-027,Windsor County,Vermont,56.8,3.2,127,53.6,
VA-001,Accomack County,Virginia,68.6,3.3,126,65.3,
VA-003,Albemarle County,Virginia,68.3,2.6,118,65.7,
VA-005,Alleghany County,Virginia,64,0.4,76,63.6,
VA-007,Amelia County,Virginia,70,1.9,111,68.1,
VA-009,Amherst County,Virginia,67.1,1.7,113,65.3,
VA-011,Appomattox County,Virginia,68,1.6,107,66.4,
VA-013,Arlington County,Virginia,67.7,2.8,123,64.9,
VA-015,Augusta County,Virginia,65.1,2.3,118,62.8,
VA-017,Bath County,Virginia,63.5,0.9,92,62.6,
VA-019,Bedford County,Virginia,68.4,2,119,66.4,
VA-021,Bland County,Virginia,62.5,0.4,77,62.1,
VA-023,Botetourt County,Virginia,66,0.3,78,65.6,
VA-025,Brunswick County,Virginia,70.9,1.9,116,69.1,
VA-027,Buchanan County,Virginia,65.7,1.1,100,64.6,
VA-029,Buckingham County,Virginia,68.8,1.6,109,67.1,
VA-031,Campbell County,Virginia,69.2,2.9,126,66.4,
VA-033,Caroline County,Virginia,69.5,1.8,112,67.7,
VA-035,Carroll County,Virginia,63.4,0.7,88,62.7,
VA-036,Charles City County,Virginia,70.4,1.7,112,68.7,
VA-037,Charlotte County,Virginia,69.2,2.1,118,67.1,
VA-041,Chesterfield County,Virginia,70.4,1.9,113,68.5,
VA-043,Clarke County,Virginia,66.3,2.7,122,63.6,
VA-045,Craig County,Virginia,64,0.6,89,63.4,
VA-047,Culpeper County,Virginia,68.3,2.5,121,65.8,
VA-049,Cumberland County,Virginia,69.7,1.7,110,67.9,
VA-051,Dickenson County,Virginia,65.8,1.1,99,64.7,
VA-053,Dinwiddie County,Virginia,71,2.3,120,68.7,
VA-057,Essex County,Virginia,68.9,1,97,67.9,
VA-059,Fairfax County,Virginia,67.7,3,123,64.7,
VA-061,Fauquier County,Virginia,67,2.7,122,64.4,
VA-063,Floyd County,Virginia,62.7,1.2,101,61.5,
VA-065,Fluvanna County,Virginia,69.5,2.1,118,67.3,
VA-067,Franklin County,Virginia,68.2,1.3,103,66.8,
VA-069,Frederick County,Virginia,66.2,2.9,123,63.3,
VA-071,Giles County,Virginia,64.2,1.5,107,62.7,
VA-073,Gloucester County,Virginia,69.9,1.8,114,68.1,
VA-075,Goochland County,Virginia,69.8,1.9,113,67.9,
VA-077,Grayson County,Virginia,61.2,0.4,78,60.8,
VA-079,Greene County,Virginia,67,3,123,64.1,
VA-081,Greensville County,Virginia,71.5,1.7,116,69.8,
VA-083,Halifax County,Virginia,70.3,2.4,120,67.9,
VA-085,Hanover County,Virginia,70,1.7,113,68.3,
VA-087,Henrico County,Virginia,70.4,1.6,111,68.7,
VA-089,Henry County,Virginia,69,0.8,97,68.2,
VA-091,Highland County,Virginia,61.2,1.7,111,59.6,
VA-093,Isle of Wight County,Virginia,71.5,2.2,122,69.3,
VA-095,James City County,Virginia,70.4,1.9,116,68.5,
VA-097,King and Queen County,Virginia,69.4,0.8,97,68.6,
VA-099,King George County,Virginia,69.2,2.5,120,66.7,
VA-101,King William County,Virginia,69.8,0.9,99,68.9,
VA-103,Lancaster County,Virginia,68.7,1.4,107,67.3,
VA-105,Lee County,Virginia,66.1,0,68,66,
VA-107,Loudoun County,Virginia,66.4,2.8,121,63.7,
VA-109,Louisa County,Virginia,69,1.9,112,67.1,
VA-111,Lunenburg County,Virginia,69.5,1.7,110,67.8,
VA-113,Madison County,Virginia,66.8,2.7,122,64.1,
VA-115,Mathews County,Virginia,69.7,2.1,118,67.6,
VA-117,Mecklenburg County,Virginia,70.4,1.7,114,68.7,
VA-119,Middlesex County,Virginia,69,1.3,103,67.7,
VA-121,Montgomery County,Virginia,65.4,1.5,104,64,
VA-125,Nelson County,Virginia,66.6,1.8,109,64.8,
VA-127,New Kent County,Virginia,70.1,1.2,102,68.9,
VA-131,Northampton County,Virginia,69.4,3,127,66.3,
VA-133,Northumberland County,Virginia,68.7,2,112,66.7,
VA-135,Nottoway County,Virginia,69.9,2,117,67.9,
VA-137,Orange County,Virginia,68.7,2.4,120,66.3,
VA-139,Page County,Virginia,65.6,2.7,124,62.9,
VA-141,Patrick County,Virginia,66.5,0.6,81,65.9,
VA-143,Pittsylvania County,Virginia,69.5,1.8,110,67.8,
VA-145,Powhatan County,Virginia,70,1.8,113,68.1,
VA-147,Prince Edward County,Virginia,68.8,1.5,109,67.2,
VA-149,Prince George County,Virginia,71,2.1,115,68.9,
VA-153,Prince William County,Virginia,68.2,3.2,125,65.1,
VA-155,Pulaski County,Virginia,65.3,1.4,104,63.9,
VA-157,Rappahannock County,Virginia,66,2.3,121,63.7,
VA-159,Richmond County,Virginia,68.7,1.2,103,67.5,
VA-161,Roanoke County,Virginia,66.7,1.2,101,65.5,
VA-163,Rockbridge County,Virginia,65.2,0.7,89,64.5,
VA-165,Rockingham County,Virginia,65.8,2.9,122,62.9,
VA-167,Russell County,Virginia,65.5,1.5,112,64,
VA-169,Scott County,Virginia,67,1,95,66,
VA-171,Shenandoah County,Virginia,66.4,2.4,121,64,
VA-173,Smyth County,Virginia,63.7,1,99,62.7,
VA-175,Southampton County,Virginia,71.8,1.8,118,70,
VA-177,Spotsylvania County,Virginia,68.7,2.1,114,66.7,
VA-179,Stafford County,Virginia,69,3,124,66,
VA-181,Surry County,Virginia,71.1,2.2,118,68.9,
VA-183,Sussex County,Virginia,71.8,2.3,121,69.5,
VA-185,Tazewell County,Virginia,62.6,0.9,96,61.7,
VA-187,Warren County,Virginia,65.8,2.3,120,63.5,
VA-191,Washington County,Virginia,66.6,1.6,111,65,
VA-193,Westmoreland County,Virginia,68.7,1.9,113,66.7,
VA-195,Wise County,Virginia,63.9,0.7,86,63.2,
VA-197,Wythe County,Virginia,63.3,0.2,61,63.2,
VA-199,York County,Virginia,70.5,2.2,122,68.3,
VA-510,Alexandria City,Virginia,68.3,2.8,122,65.5,
VA-520,Bristol City,Virginia,68.4,1.8,112,66.6,
VA-530,Buena Vista City,Virginia,66.9,0.7,91,66.2,
VA-540,Charlottesville City,Virginia,69,2.5,119,66.4,
VA-550,Chesapeake City,Virginia,71.8,2.7,127,69.1,
VA-570,Colonial Heights City,Virginia,70.9,2,112,68.9,
VA-580,Covington City,Virginia,66.1,0.1,59,66,
VA-590,Danville City,Virginia,70.7,1.7,110,69,
VA-595,Emporia City,Virginia,71.8,1.8,119,70,
VA-600,Fairfax City,Virginia,67.1,3,123,64.1,
VA-610,Falls Church City,Virginia,67,2.8,123,64.2,
VA-620,Franklin City,Virginia,72.1,1.9,117,70.2,
VA-630,Fredericksburg City,Virginia,69.1,2.6,122,66.4,
VA-640,Galax City,Virginia,63.1,0.4,75,62.7,
VA-650,Hampton City,Virginia,70.8,2.5,125,68.3,
VA-660,Harrisonburg City,Virginia,67.2,3.1,123,64.1,
VA-670,Hopewell City,Virginia,70.6,1.9,113,68.7,
VA-680,Lynchburg City,Virginia,69.3,2.9,127,66.4,
VA-683,Manassas City,Virginia,68.2,3.1,124,65.1,
VA-685,Manassas Park City,Virginia,68,3.1,123,64.9,
VA-690,Martinsville City,Virginia,69.1,0.7,95,68.4,
VA-700,Newport News City,Virginia,70.9,2.4,124,68.5,
VA-710,Norfolk City,Virginia,71.1,3.1,129,68,
VA-720,Norton City,Virginia,63.7,0.7,89,62.9,
VA-730,Petersburg City,Virginia,71.1,2.1,116,68.9,
VA-735,Poquoson City,Virginia,70.6,2.5,125,68.1,
VA-740,Portsmouth City,Virginia,71.1,2.8,127,68.3,
VA-750,Radford City,Virginia,66.1,1.6,108,64.5,
VA-760,Richmond City,Virginia,70.3,1.7,110,68.6,
VA-770,Roanoke City,Virginia,68.7,1.2,102,67.4,
VA-775,Salem City,Virginia,68.7,1.3,102,67.4,
VA-790,Staunton City,Virginia,66.7,2.6,119,64.2,
VA-800,Suffolk City,Virginia,71.9,2.1,122,69.8,
VA-810,Virginia Beach City,Virginia,70.7,3.1,128,67.6,
VA-820,Waynesboro City,Virginia,66.4,2.5,120,63.9,
VA-830,Williamsburg City,Virginia,70.8,2.1,119,68.7,
VA-840,Winchester City,Virginia,66.6,3.1,125,63.5,
WA-001,Adams County,Washington,62.8,2.1,117,60.6,
WA-003,Asotin County,Washington,60.8,2.4,119,58.5,
WA-005,Benton County,Washington,65.8,2.4,122,63.4,
WA-007,Chelan County,Washington,53.1,1.7,113,51.4,
WA-009,Clallam County,Washington,55.7,1.7,116,54,
WA-011,Clark County,Washington,61.9,1.5,113,60.4,
WA-013,Columbia County,Washington,59.4,2.2,115,57.3,
WA-015,Cowlitz County,Washington,59.6,1.8,115,57.8,
WA-017,Douglas County,Washington,59.8,1.8,111,58,
WA-019,Ferry County,Washington,54.4,1.8,107,52.7,
WA-021,Franklin County,Washington,65.2,2.4,122,62.8,
WA-023,Garfield County,Washington,60.1,2.3,117,57.8,
WA-025,Grant County,Washington,63.9,2.4,123,61.5,
WA-027,Grays Harbor County,Washington,59.4,1.3,109,58.1,
WA-029,Island County,Washington,58.9,1,103,57.9,
WA-031,Jefferson County,Washington,54.2,1.5,115,52.7,
WA-033,King County,Washington,56.1,1.3,109,54.8,
WA-035,Kitsap County,Washington,60.9,1.9,114,59.1,
WA-037,Kittitas County,Washington,56.1,1.7,114,54.5,
WA-039,Klickitat County,Washington,61.3,3.1,126,58.2,
WA-041,Lewis County,Washington,57,1.1,102,56,
WA-043,Lincoln County,Washington,59.9,1.5,111,58.3,
WA-045,Mason County,Washington,58.9,1.9,116,57,
WA-047,Okanogan County,Washington,53.3,1.7,110,51.6,
WA-049,Pacific County,Washington,59.8,1.4,113,58.4,
WA-051,Pend Oreille County,Washington,52.9,1.6,107,51.3,
WA-053,Pierce County,Washington,56.1,1.5,114,54.6,
WA-055,San Juan County,Washington,58.4,1.1,105,57.3,
WA-057,Skagit County,Washington,53.9,1,102,52.9,
WA-059,Skamania County,Washington,54.9,2.1,117,52.9,
WA-061,Snohomish County,Washington,54.4,1.1,107,53.3,
WA-063,Spokane County,Washington,59,2.3,118,56.7,
WA-065,Stevens County,Washington,56.3,1.5,107,54.8,
WA-067,Thurston County,Washington,60.7,1.1,103,59.7,
WA-069,Wahkiakum County,Washington,59.9,1.7,115,58.2,
WA-071,Walla Walla County,Washington,65,2.2,118,62.8,
WA-073,Whatcom County,Washington,52.4,0.9,98,51.4,
WA-075,Whitman County,Washington,61.5,2.1,113,59.4,
WA-077,Yakima County,Washington,58.8,2.1,120,56.7,
WV-001,Barbour County,West Virginia,64.7,2.9,124,61.8,
WV-003,Berkeley County,West Virginia,66.6,3.3,125,63.3,
WV-005,Boone County,West Virginia,66.6,1.7,111,64.8,
WV-007,Braxton County,West Virginia,66.2,1.3,103,64.9,
WV-009,Brooke County,West Virginia,63.1,1.9,113,61.3,
WV-011,Cabell County,West Virginia,67.3,1.4,104,65.8,
WV-013,Calhoun County,West Virginia,66.1,1.1,90,65,
WV-015,Clay County,West Virginia,66.5,1.5,108,65,
WV-017,Doddridge County,West Virginia,65.6,1.5,108,64.1,
WV-019,Fayette County,West Virginia,64.2,1.9,113,62.3,
WV-021,Gilmer County,West Virginia,66.4,1.4,103,65,
WV-023,Grant County,West Virginia,63.8,1.9,114,61.9,
WV-025,Greenbrier County,West Virginia,62,1.6,110,60.4,
WV-027,Hampshire County,West Virginia,65.6,2.1,121,63.5,
WV-029,Hancock County,West Virginia,61.7,0.8,89,60.9,
WV-031,Hardy County,West Virginia,65,2,117,62.9,
WV-033,Harrison County,West Virginia,65.8,2.5,120,63.3,
WV-035,Jackson County,West Virginia,66.8,1.7,111,65.1,
WV-037,Jefferson County,West Virginia,66.5,3,123,63.5,
WV-039,Kanawha County,West Virginia,66.9,1.5,101,65.4,
WV-041,Lewis County,West Virginia,66.2,2.3,117,63.9,
WV-043,Lincoln County,West Virginia,68.2,2,112,66.2,
WV-045,Logan County,West Virginia,67.2,1.6,109,65.6,
WV-047,McDowell County,West Virginia,65.3,0.8,92,64.5,
WV-049,Marion County,West Virginia,64.5,1.8,113,62.7,
WV-051,Marshall County,West Virginia,63.5,1.3,103,62.2,
WV-053,Mason County,West Virginia,66.1,0.9,89,65.2,
WV-055,Mercer County,West Virginia,62.9,0.5,83,62.4,
WV-057,Mineral County,West Virginia,65.6,1.7,110,63.9,
WV-059,Mingo County,West Virginia,68,1.7,109,66.4,
WV-061,Monongalia County,West Virginia,63.6,1.6,111,61.9,
WV-063,Monroe County,West Virginia,64.2,1.2,103,62.9,
WV-065,Morgan County,West Virginia,66.1,2.9,126,63.2,
WV-067,Nicholas County,West Virginia,64,2.2,119,61.8,
WV-069,Ohio County,West Virginia,63.4,2.1,119,61.4,
WV-071,Pendleton County,West Virginia,62.9,2.3,120,60.6,
WV-073,Pleasants County,West Virginia,65.4,1.4,105,64,
WV-075,Pocahontas County,West Virginia,58.3,0.9,94,57.4,
WV-077,Preston County,West Virginia,61.9,2.2,123,59.7,
WV-079,Putnam County,West Virginia,67.4,1.7,105,65.7,
WV-081,Raleigh County,West Virginia,63.5,1.6,109,61.9,
WV-083,Randolph County,West Virginia,60,2.2,116,57.8,
WV-085,Ritchie County,West Virginia,65.8,1.5,106,64.3,
WV-087,Roane County,West Virginia,66.4,1.2,96,65.2,
WV-089,Summers County,West Virginia,64.6,1.4,102,63.3,
WV-091,Taylor County,West Virginia,64.8,2.2,122,62.6,
WV-093,Tucker County,West Virginia,60.5,2.5,121,58,
WV-095,Tyler County,West Virginia,65,0.8,89,64.1,
WV-097,Upshur County,West Virginia,64.3,2.5,117,61.8,
WV-099,Wayne County,West Virginia,68,1.8,109,66.1,
WV-101,Webster County,West Virginia,61.2,0.7,89,60.5,
WV-103,Wetzel County,West Virginia,64,0.9,87,63.2,
WV-105,Wirt County,West Virginia,66.2,1.6,110,64.5,
WV-107,Wood County,West Virginia,66.1,1.9,111,64.2,
WV-109,Wyoming County,West Virginia,65.2,1.3,103,63.9,
WI-001,Adams County,Wisconsin,56.5,2,108,54.5,
WI-003,Ashland County,Wisconsin,51.2,1.5,104,49.7,
WI-005,Barron County,Wisconsin,53.7,1.9,108,51.8,
WI-007,Bayfield County,Wisconsin,51.8,2,113,49.8,
WI-009,Brown County,Wisconsin,55.1,2.6,114,52.5,
WI-011,Buffalo County,Wisconsin,56.3,1.9,106,54.3,
WI-013,Burnett County,Wisconsin,53.4,1.6,104,51.8,
WI-015,Calumet County,Wisconsin,55.8,2.6,115,53.2,
WI-017,Chippewa County,Wisconsin,54.4,1.4,99,53,
WI-019,Clark County,Wisconsin,54.6,1.8,107,52.7,
WI-021,Columbia County,Wisconsin,57.1,1.9,108,55.3,
WI-023,Crawford County,Wisconsin,57.1,1.2,97,55.9,
WI-025,Dane County,Wisconsin,57.9,2.2,112,55.7,
WI-027,Dodge County,Wisconsin,56.7,1.7,107,55,
WI-029,Door County,Wisconsin,53.2,1.8,110,51.4,
WI-031,Douglas County,Wisconsin,51.9,1.9,112,50,
WI-033,Dunn County,Wisconsin,55.6,2,111,53.6,
WI-035,Eau Claire County,Wisconsin,55.8,2,112,53.8,
WI-037,Florence County,Wisconsin,52.2,1.6,107,50.5,
WI-039,Fond du Lac County,Wisconsin,56.4,2.4,119,54,
WI-041,Forest County,Wisconsin,51.1,1.1,91,50.1,
WI-043,Grant County,Wisconsin,57.7,1.5,102,56.2,
WI-045,Green County,Wisconsin,58.1,1.7,105,56.4,
WI-047,Green Lake County,Wisconsin,56.5,1.8,108,54.8,
WI-049,Iowa County,Wisconsin,57.5,1.7,105,55.8,
WI-051,Iron County,Wisconsin,50.1,1.1,97,49.1,
WI-053,Jackson County,Wisconsin,55.7,1.9,106,53.8,
WI-055,Jefferson County,Wisconsin,57.9,1.8,107,56.1,
WI-057,Juneau County,Wisconsin,56.6,1.8,108,54.8,
WI-059,Kenosha County,Wisconsin,58.8,2.2,115,56.6,
WI-061,Kewaunee County,Wisconsin,54.3,2.2,114,52,
WI-063,La Crosse County,Wisconsin,56.4,1.7,103,54.7,
WI-065,Lafayette County,Wisconsin,58.2,2,110,56.2,
WI-067,Langlade County,Wisconsin,52.1,1.8,107,50.3,
WI-069,Lincoln County,Wisconsin,52.4,1.8,110,50.6,
WI-071,Manitowoc County,Wisconsin,55.1,2.5,117,52.6,
WI-073,Marathon County,Wisconsin,54,2.3,114,51.7,
WI-075,Marinette County,Wisconsin,54,1.3,103,52.7,
WI-077,Marquette County,Wisconsin,56.8,1.7,106,55.1,
WI-078,Menominee County,Wisconsin,54.3,2,112,52.3,
WI-079,Milwaukee County,Wisconsin,58.1,2.4,118,55.7,
WI-081,Monroe County,Wisconsin,55.6,1.5,103,54.1,
WI-083,Oconto County,Wisconsin,54.5,1.7,109,52.8,
WI-085,Oneida County,Wisconsin,51,1,95,50,
WI-087,Outagamie County,Wisconsin,55.9,2.6,114,53.3,
WI-089,Ozaukee County,Wisconsin,56.5,2,110,54.5,
WI-091,Pepin County,Wisconsin,56.4,1.9,106,54.5,
WI-093,Pierce County,Wisconsin,54.9,1.2,92,53.7,
WI-095,Polk County,Wisconsin,54.1,1.9,109,52.2,
WI-097,Portage County,Wisconsin,55.7,2.6,117,53.1,
WI-099,Price County,Wisconsin,51.2,1.3,103,49.9,
WI-101,Racine County,Wisconsin,58.3,1.9,112,56.5,
WI-103,Richland County,Wisconsin,57.2,1.7,104,55.5,
WI-105,Rock County,Wisconsin,58.4,1.7,106,56.6,
WI-107,Rusk County,Wisconsin,52.7,1.1,98,51.6,
WI-109,St. Croix County,Wisconsin,54.8,1.6,105,53.1,
WI-111,Sauk County,Wisconsin,57.1,1.7,104,55.4,
WI-113,Sawyer County,Wisconsin,52,1.7,107,50.3,
WI-115,Shawano County,Wisconsin,55.1,2.4,114,52.7,
WI-117,Sheboygan County,Wisconsin,55.8,2.3,115,53.6,
WI-119,Taylor County,Wisconsin,53,1.9,111,51.1,
WI-121,Trempealeau County,Wisconsin,56.3,2.1,111,54.2,
WI-123,Vernon County,Wisconsin,55.8,1.1,95,54.7,
WI-125,Vilas County,Wisconsin,50.2,0.7,86,49.4,
WI-127,Walworth County,Wisconsin,58.1,1.8,107,56.3,
WI-129,Washburn County,Wisconsin,52.7,1.6,105,51.1,
WI-131,Washington County,Wisconsin,56.2,1.7,105,54.4,
WI-133,Waukesha County,Wisconsin,57.5,1.9,108,55.6,
WI-135,Waupaca County,Wisconsin,56.2,2.6,117,53.6,
WI-137,Waushara County,Wisconsin,56.4,2.4,114,53.9,
WI-139,Winnebago County,Wisconsin,56.5,2.4,115,54,
WI-141,Wood County,Wisconsin,55.5,2,113,53.5,
WY-001,Albany County,Wyoming,55.1,3.4,124,51.8,
WY-003,Big Horn County,Wyoming,57.6,4.1,124,53.4,
WY-005,Campbell County,Wyoming,60,3.5,120,56.5,
WY-007,Carbon County,Wyoming,55.1,2.9,119,52.2,
WY-009,Converse County,Wyoming,59.8,3.1,124,56.6,
WY-011,Crook County,Wyoming,59,2.8,116,56.1,
WY-013,Fremont County,Wyoming,55.1,2.8,116,52.3,
WY-015,Goshen County,Wyoming,64.4,4.1,127,60.3,
WY-017,Hot Springs County,Wyoming,58,3.2,120,54.8,
WY-019,Johnson County,Wyoming,58.1,3.4,122,54.6,
WY-021,Laramie County,Wyoming,61.7,3.8,125,57.9,
WY-023,Lincoln County,Wyoming,53.2,3.3,122,49.9,
WY-025,Natrona County,Wyoming,57.6,2.7,113,54.9,
WY-027,Niobrara County,Wyoming,62.7,3.9,126,58.8,
WY-029,Park County,Wyoming,52.1,3,121,49.1,
WY-031,Platte County,Wyoming,62.9,3.7,127,59.1,
WY-033,Sheridan County,Wyoming,57.3,3.6,123,53.7,
WY-035,Sublette County,Wyoming,50.8,2.2,113,48.5,
WY-037,Sweetwater County,Wyoming,56.4,2.2,108,54.1,
WY-039,Teton County,Wyoming,47.6,1.5,104,46.2,
WY-041,Uinta County,Wyoming,54.8,2.9,122,51.8,
WY-043,Washakie County,Wyoming,59.6,3.5,125,56,
WY-045,Weston County,Wyoming,60.5,3.3,122,57.2,
