,Covid Deaths Start Date,Covid Deaths End Date,State,County name,Deaths from All Causes,Population 2023,Death Per 100k
1066,01/01/2020,06/24/2023,Kentucky,Pulaski County,3820,66191,5771.177350395069
1067,01/01/2020,06/24/2023,Kentucky,Robertson County,125,2313,5404.236921746649
1068,01/01/2020,06/24/2023,Kentucky,Rockcastle County,933,16190,5762.816553428042
1069,01/01/2020,06/24/2023,Kentucky,Rowan County,1337,24409,5477.48781187267
1070,01/01/2020,06/24/2023,Kentucky,Russell County,732,18279,4004.595437387166
1071,01/01/2020,06/24/2023,Kentucky,Scott County,1299,60168,2158.9549262066216
1072,01/01/2020,06/24/2023,Kentucky,Shelby County,1033,49515,2086.2364939917197
1073,01/01/2020,06/24/2023,Kentucky,Simpson County,502,20195,2485.7638029215154
1074,01/01/2020,06/24/2023,Kentucky,Spencer County,351,20531,1709.6098582631141
1075,01/01/2020,06/24/2023,Kentucky,Taylor County,1090,26443,4122.073894792572
1076,01/01/2020,06/24/2023,Kentucky,Todd County,279,12494,2233.07187449976
1077,01/01/2020,06/24/2023,Kentucky,Trigg County,497,14369,3458.8349919966595
1078,01/01/2020,06/24/2023,Kentucky,Trimble County,203,8607,2358.5453700476355
1079,01/01/2020,06/24/2023,Kentucky,Union County,364,13106,2777.3538837173814
1080,01/01/2020,06/24/2023,Kentucky,Warren County,6461,142229,4542.674138185602
1081,01/01/2020,06/24/2023,Kentucky,Washington County,366,12267,2983.614575690878
1082,01/01/2020,06/24/2023,Kentucky,Wayne County,634,19580,3237.997957099081
1083,01/01/2020,06/24/2023,Kentucky,Webster County,354,12726,2781.706742102782
1084,01/01/2020,06/24/2023,Kentucky,Whitley County,2285,36825,6205.023761031907
1085,01/01/2020,06/24/2023,Kentucky,Wolfe County,257,6282,4091.0538045208536
1086,01/01/2020,06/24/2023,Kentucky,Woodford County,645,27268,2365.410004400763
1087,01/01/2020,06/24/2023,Louisiana,Acadia Parish,2213,56489,3917.576873373577
1088,01/01/2020,06/24/2023,Louisiana,Allen Parish,828,22112,3744.5730824891466
1089,01/01/2020,06/24/2023,Louisiana,Ascension Parish,2307,131632,1752.6133462987723
1090,01/01/2020,06/24/2023,Louisiana,Assumption Parish,575,20160,2852.1825396825398
1091,01/01/2020,06/24/2023,Louisiana,Avoyelles Parish,1551,38408,4038.221203915851
1092,01/01/2020,06/24/2023,Louisiana,Beauregard Parish,1048,36827,2845.738181225731
1093,01/01/2020,06/24/2023,Louisiana,Bienville Parish,534,12366,4318.292091217855
1094,01/01/2020,06/24/2023,Louisiana,Bossier Parish,4025,129795,3101.043953927347
1095,01/01/2020,06/24/2023,Louisiana,Caddo Parish,14998,226386,6624.9679750514615
1096,01/01/2020,06/24/2023,Louisiana,Calcasieu Parish,7954,203761,3903.5929348599584
1097,01/01/2020,06/24/2023,Louisiana,Caldwell Parish,387,9389,4121.844711896901
1098,01/01/2020,06/24/2023,Louisiana,Cameron Parish,101,4768,2118.288590604027
1099,01/01/2020,06/24/2023,Louisiana,Catahoula Parish,269,8414,3197.0525314951274
1100,01/01/2020,06/24/2023,Louisiana,Claiborne Parish,564,13670,4125.822970007315
1101,01/01/2020,06/24/2023,Louisiana,Concordia Parish,724,17688,4093.170511080959
1102,01/01/2020,06/24/2023,Louisiana,De Soto Parish,637,27114,2349.3398244449363
1103,01/01/2020,06/24/2023,Louisiana,East Baton Rouge Parish,22271,448467,4966.028715602263
1104,01/01/2020,06/24/2023,Louisiana,East Carroll Parish,167,6829,2445.4532142334165
1105,01/01/2020,06/24/2023,Louisiana,East Feliciana Parish,614,19229,3193.093764626346
1106,01/01/2020,06/24/2023,Louisiana,Evangeline Parish,1229,31754,3870.378534987718
1107,01/01/2020,06/24/2023,Louisiana,Franklin Parish,784,19285,4065.3357531760435
1108,01/01/2020,06/24/2023,Louisiana,Grant Parish,633,21911,2888.9598831637077
1109,01/01/2020,06/24/2023,Louisiana,Iberia Parish,2696,67659,3984.6879203062417
1110,01/01/2020,06/24/2023,Louisiana,Iberville Parish,883,29617,2981.3958199682615
1111,01/01/2020,06/24/2023,Louisiana,Jackson Parish,516,14746,3499.2540349925403
1112,01/01/2020,06/24/2023,Louisiana,Jefferson Parish,20100,421777,4765.551464399434
1113,01/01/2020,06/24/2023,Louisiana,Jefferson Davis Parish,1470,31553,4658.828003676354
1114,01/01/2020,06/24/2023,Louisiana,Lafayette Parish,10859,249750,4347.947947947948
1115,01/01/2020,06/24/2023,Louisiana,Lafourche Parish,3645,95056,3834.581720249116
1116,01/01/2020,06/24/2023,Louisiana,Lincoln Parish,1713,47962,3571.577498853259
1117,01/01/2020,06/24/2023,Louisiana,Livingston Parish,2955,150145,1968.0975057444468
1118,01/01/2020,06/24/2023,Louisiana,Madison Parish,300,9246,3244.6463335496433
1119,01/01/2020,06/24/2023,Louisiana,Morehouse Parish,1098,23955,4583.594239198497
1120,01/01/2020,06/24/2023,Louisiana,Natchitoches Parish,1396,36291,3846.683750792208
1121,01/01/2020,06/24/2023,Louisiana,Orleans Parish,15357,364136,4217.3803194410875
1122,01/01/2020,06/24/2023,Louisiana,Ouachita Parish,7831,157568,4969.917749796913
1123,01/01/2020,06/24/2023,Louisiana,Plaquemines Parish,475,22386,2121.861877959439
1124,01/01/2020,06/24/2023,Louisiana,Pointe Coupee Parish,807,20000,4034.9999999999995
1125,01/01/2020,06/24/2023,Louisiana,Rapides Parish,8044,126260,6370.98051639474
1126,01/01/2020,06/24/2023,Louisiana,Red River Parish,373,7356,5070.690592713431
1127,01/01/2020,06/24/2023,Louisiana,Richland Parish,710,19712,3601.8668831168834
1128,01/01/2020,06/24/2023,Louisiana,Sabine Parish,813,21906,3711.3119693234735
1129,01/01/2020,06/24/2023,Louisiana,St. Bernard Parish,951,44463,2138.857027191148
1130,01/01/2020,06/24/2023,Louisiana,St. Charles Parish,1157,50620,2285.657842749901
1131,01/01/2020,06/24/2023,Louisiana,St. Helena Parish,347,10774,3220.7165398180805
1132,01/01/2020,06/24/2023,Louisiana,St. James Parish,550,19191,2865.9267364910634
1133,01/01/2020,06/24/2023,Louisiana,St. John the Baptist Parish,959,39592,2422.206506364922
1134,01/01/2020,06/24/2023,Louisiana,St. Landry Parish,3613,81464,4435.087891584012
1135,01/01/2020,06/24/2023,Louisiana,St. Martin Parish,1320,51057,2585.3457899994123
1136,01/01/2020,06/24/2023,Louisiana,St. Mary Parish,1863,47055,3959.1966847306344
1137,01/01/2020,06/24/2023,Louisiana,St. Tammany Parish,10681,275583,3875.78333932064
1138,01/01/2020,06/24/2023,Louisiana,Tangipahoa Parish,5463,138064,3956.8605863947155
1139,01/01/2020,06/24/2023,Louisiana,Tensas Parish,90,3764,2391.0733262486715
1140,01/01/2020,06/24/2023,Louisiana,Terrebonne Parish,3907,103616,3770.653180975911
1141,01/01/2020,06/24/2023,Louisiana,Union Parish,862,20650,4174.334140435835
1142,01/01/2020,06/24/2023,Louisiana,Vermilion Parish,1939,56992,3402.231892195396
1143,01/01/2020,06/24/2023,Louisiana,Vernon Parish,1242,46250,2685.4054054054054
1144,01/01/2020,06/24/2023,Louisiana,Washington Parish,1766,44865,3936.253204056614
1145,01/01/2020,06/24/2023,Louisiana,Webster Parish,1754,35238,4977.581020489245
1146,01/01/2020,06/24/2023,Louisiana,West Baton Rouge Parish,514,28266,1818.4391141300503
1147,01/01/2020,06/24/2023,Louisiana,West Carroll Parish,413,9323,4429.904537166148
1148,01/01/2020,06/24/2023,Louisiana,West Feliciana Parish,426,15371,2771.4527356710687
1149,01/01/2020,06/24/2023,Louisiana,Winn Parish,570,13216,4312.953995157385
1150,01/01/2020,06/24/2023,Massachusetts,Barnstable County,10588,231735,4569.012018037845
1151,01/01/2020,06/24/2023,Massachusetts,Berkshire County,5789,126818,4564.809411913135
1152,01/01/2020,06/24/2023,Massachusetts,Bristol County,19235,581841,3305.8859722845245
1153,01/01/2020,06/24/2023,Massachusetts,Dukes County,487,20819,2339.2093760507228
1154,01/01/2020,06/24/2023,Massachusetts,Essex County,26074,810089,3218.658690588318
1155,01/01/2020,06/24/2023,Massachusetts,Franklin County,1920,70836,2710.486193460952
1156,01/01/2020,06/24/2023,Massachusetts,Hampden County,19694,460291,4278.597669735015
1157,01/01/2020,06/24/2023,Massachusetts,Hampshire County,4120,162502,2535.353411034941
1158,01/01/2020,06/24/2023,Massachusetts,Middlesex County,41440,1623952,2551.7995605781452
1159,01/01/2020,06/24/2023,Massachusetts,Nantucket County,247,14444,1710.0526170036
1160,01/01/2020,06/24/2023,Massachusetts,Norfolk County,19361,727473,2661.4046157039506
1161,01/01/2020,06/24/2023,Massachusetts,Plymouth County,16838,535308,3145.478864504173
1162,01/01/2020,06/24/2023,Massachusetts,Suffolk County,31614,768425,4114.129550704363
1163,01/01/2020,06/24/2023,Massachusetts,Worcester County,28544,866866,3292.781121880429
1164,01/01/2020,06/24/2023,Maryland,Allegany County,4035,67273,5997.948656964904
1165,01/01/2020,06/24/2023,Maryland,Anne Arundel County,17037,594582,2865.3743302017215
1166,01/01/2020,06/24/2023,Maryland,Baltimore County,30356,844703,3593.689142811142
1167,01/01/2020,06/24/2023,Maryland,Calvert County,2363,94728,2494.5105987669963
1168,01/01/2020,06/24/2023,Maryland,Caroline County,819,33593,2438.007918316316
1169,01/01/2020,06/24/2023,Maryland,Carroll County,6243,176639,3534.327073862511
1170,01/01/2020,06/24/2023,Maryland,Cecil County,3608,105672,3414.3387084563556
1171,01/01/2020,06/24/2023,Maryland,Charles County,4057,171973,2359.091252696644
1172,01/01/2020,06/24/2023,Maryland,Dorchester County,1020,32879,3102.2841327290976
1173,01/01/2020,06/24/2023,Maryland,Frederick County,7046,293391,2401.573327061839
1174,01/01/2020,06/24/2023,Maryland,Garrett County,1214,28423,4271.188825950815
1175,01/01/2020,06/24/2023,Maryland,Harford County,7991,264644,3019.5281207962394
1176,01/01/2020,06/24/2023,Maryland,Howard County,6724,336001,2001.1845202841657
1177,01/01/2020,06/24/2023,Maryland,Kent County,858,19303,4444.904937056416
1178,01/01/2020,06/24/2023,Maryland,Montgomery County,27695,1058474,2616.5026254778104
1179,01/01/2020,06/24/2023,Maryland,Prince George's County,20437,947430,2157.098677474853
1180,01/01/2020,06/24/2023,Maryland,Queen Anne's County,1304,52508,2483.43109621391
1181,01/01/2020,06/24/2023,Maryland,St. Mary's County,3099,115281,2688.214016186536
1182,01/01/2020,06/24/2023,Maryland,Somerset County,682,24910,2737.856282617423
1183,01/01/2020,06/24/2023,Maryland,Talbot County,2323,37823,6141.765592364434
1184,01/01/2020,06/24/2023,Maryland,Washington County,6845,155813,4393.086584559696
1185,01/01/2020,06/24/2023,Maryland,Wicomico County,5502,104800,5250.0
1186,01/01/2020,06/24/2023,Maryland,Worcester County,2407,54171,4443.336840745048
1187,01/01/2020,06/24/2023,Maryland,Baltimore city,33254,565239,5883.175081691107
1188,01/01/2020,06/24/2023,Maine,Androscoggin County,5790,113765,5089.438755328968
1189,01/01/2020,06/24/2023,Maine,Aroostook County,3371,67351,5005.122418375377
1190,01/01/2020,06/24/2023,Maine,Cumberland County,14581,310230,4700.061244882829
1191,01/01/2020,06/24/2023,Maine,Franklin County,1161,30828,3766.056831451927
1192,01/01/2020,06/24/2023,Maine,Hancock County,2037,56526,3603.6514170470227
1193,01/01/2020,06/24/2023,Maine,Kennebec County,5413,127259,4253.5302021860925
1194,01/01/2020,06/24/2023,Maine,Knox County,1906,40977,4651.38980403641
1195,01/01/2020,06/24/2023,Maine,Lincoln County,1187,36507,3251.4312323663953
1196,01/01/2020,06/24/2023,Maine,Oxford County,2016,59905,3365.328436691428
1197,01/01/2020,06/24/2023,Maine,Penobscot County,8028,155312,5168.950242093335
1198,01/01/2020,06/24/2023,Maine,Piscataquis County,847,17486,4843.875100080064
1199,01/01/2020,06/24/2023,Maine,Sagadahoc County,887,37513,2364.513635273105
1200,01/01/2020,06/24/2023,Maine,Somerset County,2049,51302,3993.9963354255196
1201,01/01/2020,06/24/2023,Maine,Waldo County,1281,40620,3153.618906942393
1202,01/01/2020,06/24/2023,Maine,Washington County,1444,31555,4576.136903818729
1203,01/01/2020,06/24/2023,Maine,York County,5663,218586,2590.7423165253035
1204,01/01/2020,06/24/2023,Michigan,Alcona County,438,10489,4175.803222423491
1205,01/01/2020,06/24/2023,Michigan,Alger County,314,8757,3585.7028662784055
1206,01/01/2020,06/24/2023,Michigan,Allegan County,3330,121939,2730.873633538081
1207,01/01/2020,06/24/2023,Michigan,Alpena County,1618,28904,5597.8411292554665
1208,01/01/2020,06/24/2023,Michigan,Antrim County,672,24409,2753.0828792658444
1209,01/01/2020,06/24/2023,Michigan,Arenac County,641,15145,4232.4199405744475
1210,01/01/2020,06/24/2023,Michigan,Baraga County,324,8310,3898.916967509025
1211,01/01/2020,06/24/2023,Michigan,Barry County,1630,63808,2554.5386158475426
1212,01/01/2020,06/24/2023,Michigan,Bay County,5614,102500,5477.073170731707
1213,01/01/2020,06/24/2023,Michigan,Benzie County,546,18441,2960.793883195054
1214,01/01/2020,06/24/2023,Michigan,Berrien County,6498,152261,4267.671958019453
1215,01/01/2020,06/24/2023,Michigan,Branch County,1478,45215,3268.826716797523
1216,01/01/2020,06/24/2023,Michigan,Calhoun County,6003,133366,4501.147218931362
1217,01/01/2020,06/24/2023,Michigan,Cass County,1439,51642,2786.4916153518457
1218,01/01/2020,06/24/2023,Michigan,Charlevoix County,871,26159,3329.63798310333
1219,01/01/2020,06/24/2023,Michigan,Cheboygan County,968,26048,3716.2162162162163
1220,01/01/2020,06/24/2023,Michigan,Chippewa County,1277,36264,3521.398632252371
1221,01/01/2020,06/24/2023,Michigan,Clare County,1275,31316,4071.4012006641974
1222,01/01/2020,06/24/2023,Michigan,Clinton County,1672,79720,2097.340692423482
1223,01/01/2020,06/24/2023,Michigan,Crawford County,855,13538,6315.556212143596
1224,01/01/2020,06/24/2023,Michigan,Delta County,1561,36790,4243.000815438978
1225,01/01/2020,06/24/2023,Michigan,Dickinson County,1204,25982,4633.977368947733
1226,01/01/2020,06/24/2023,Michigan,Eaton County,2936,108820,2698.0334497335048
1227,01/01/2020,06/24/2023,Michigan,Emmet County,2280,34123,6681.710283386572
1228,01/01/2020,06/24/2023,Michigan,Genesee County,19301,401522,4806.959519030091
1229,01/01/2020,06/24/2023,Michigan,Gladwin County,1050,25853,4061.4242060882684
1230,01/01/2020,06/24/2023,Michigan,Gogebic County,620,14224,4358.83014623172
1231,01/01/2020,06/24/2023,Michigan,Grand Traverse County,5775,96421,5989.35916449736
1232,01/01/2020,06/24/2023,Michigan,Gratiot County,1835,41368,4435.795784181009
1233,01/01/2020,06/24/2023,Michigan,Hillsdale County,1503,45587,3296.9925636694675
1234,01/01/2020,06/24/2023,Michigan,Houghton County,1280,37599,3404.345860262241
1235,01/01/2020,06/24/2023,Michigan,Huron County,1273,30927,4116.144469234003
1236,01/01/2020,06/24/2023,Michigan,Ingham County,12019,284637,4222.571204727425
1237,01/01/2020,06/24/2023,Michigan,Ionia County,1417,66262,2138.480577103015
1238,01/01/2020,06/24/2023,Michigan,Iosco County,1361,25373,5363.969573956568
1239,01/01/2020,06/24/2023,Michigan,Iron County,606,11740,5161.839863713799
1240,01/01/2020,06/24/2023,Michigan,Isabella County,2115,64118,3298.605695748464
1241,01/01/2020,06/24/2023,Michigan,Jackson County,7107,159424,4457.92352468888
1242,01/01/2020,06/24/2023,Michigan,Kalamazoo County,11787,262215,4495.16618042446
1243,01/01/2020,06/24/2023,Michigan,Kalkaska County,603,18490,3261.222282314765
1244,01/01/2020,06/24/2023,Michigan,Kent County,23870,661354,3609.26221055592
1245,01/01/2020,06/24/2023,Michigan,Keweenaw County,42,2172,1933.7016574585634
1246,01/01/2020,06/24/2023,Michigan,Lake County,435,12734,3416.0515156274537
1247,01/01/2020,06/24/2023,Michigan,Lapeer County,3268,88977,3672.8592782404444
1248,01/01/2020,06/24/2023,Michigan,Leelanau County,684,23019,2971.4583604848167
1249,01/01/2020,06/24/2023,Michigan,Lenawee County,3459,97520,3546.964725184577
1250,01/01/2020,06/24/2023,Michigan,Livingston County,4773,196757,2425.834913116179
1251,01/01/2020,06/24/2023,Michigan,Luce County,265,6435,4118.104118104118
1252,01/01/2020,06/24/2023,Michigan,Mackinac County,429,10851,3953.55266795687
1253,01/01/2020,06/24/2023,Michigan,Macomb County,29446,875101,3364.86874086534
1254,01/01/2020,06/24/2023,Michigan,Manistee County,983,25562,3845.5519912369923
1255,01/01/2020,06/24/2023,Michigan,Marquette County,3030,66999,4522.455559038194
1256,01/01/2020,06/24/2023,Michigan,Mason County,1209,29159,4146.232724030317
1257,01/01/2020,06/24/2023,Michigan,Mecosta County,1472,41099,3581.5956592617827
1258,01/01/2020,06/24/2023,Michigan,Menominee County,663,22945,2889.518413597734
1259,01/01/2020,06/24/2023,Michigan,Midland County,3976,84039,4731.136734135342
1260,01/01/2020,06/24/2023,Michigan,Missaukee County,533,15311,3481.1573378616677
1261,01/01/2020,06/24/2023,Michigan,Monroe County,4593,155045,2962.365764777968
1262,01/01/2020,06/24/2023,Michigan,Montcalm County,2191,68154,3214.7782962115207
1263,01/01/2020,06/24/2023,Michigan,Montmorency County,425,9678,4391.403182475718
1264,01/01/2020,06/24/2023,Michigan,Muskegon County,7435,176564,4210.937676989647
1265,01/01/2020,06/24/2023,Michigan,Newaygo County,1712,51108,3349.769116380997
1266,01/01/2020,06/24/2023,Michigan,Oakland County,49659,1270426,3908.846323988961
1267,01/01/2020,06/24/2023,Michigan,Oceana County,740,26981,2742.6707683184463
1268,01/01/2020,06/24/2023,Michigan,Ogemaw County,1112,20990,5297.760838494521
1269,01/01/2020,06/24/2023,Michigan,Ontonagon County,224,5906,3792.753132407721
1270,01/01/2020,06/24/2023,Michigan,Osceola County,683,23330,2927.561080154308
1271,01/01/2020,06/24/2023,Michigan,Oscoda County,386,8545,4517.26155646577
1272,01/01/2020,06/24/2023,Michigan,Otsego County,1071,25747,4159.707927137142
1273,01/01/2020,06/24/2023,Michigan,Ottawa County,7341,303372,2419.8014319053837
1274,01/01/2020,06/24/2023,Michigan,Presque Isle County,535,13285,4027.0982310876934
1275,01/01/2020,06/24/2023,Michigan,Roscommon County,950,23863,3981.0585425135146
1276,01/01/2020,06/24/2023,Michigan,Saginaw County,10086,187782,5371.121832763523
1277,01/01/2020,06/24/2023,Michigan,St. Clair County,6638,159874,4152.019715525977
1278,01/01/2020,06/24/2023,Michigan,St. Joseph County,1957,60878,3214.6259732579915
1279,01/01/2020,06/24/2023,Michigan,Sanilac County,1449,40368,3589.476813317479
1280,01/01/2020,06/24/2023,Michigan,Schoolcraft County,370,8149,4540.4344091299545
1281,01/01/2020,06/24/2023,Michigan,Shiawassee County,2722,68025,4001.4700477765527
1282,01/01/2020,06/24/2023,Michigan,Tuscola County,1583,52826,2996.6304471283083
1283,01/01/2020,06/24/2023,Michigan,Van Buren County,2056,75798,2712.4726246075093
1284,01/01/2020,06/24/2023,Michigan,Washtenaw County,14542,365536,3978.2675304210807
1285,01/01/2020,06/24/2023,Michigan,Wayne County,72715,1751169,4152.369074601023
1286,01/01/2020,06/24/2023,Michigan,Wexford County,1439,34122,4217.220561514566
1287,01/01/2020,06/24/2023,Minnesota,Aitkin County,765,16102,4750.962613339958
1288,01/01/2020,06/24/2023,Minnesota,Anoka County,8693,372441,2334.0609653609563
1289,01/01/2020,06/24/2023,Minnesota,Becker County,1188,35283,3367.0606240965903
1290,01/01/2020,06/24/2023,Minnesota,Beltrami County,1605,46718,3435.506656963055
1291,01/01/2020,06/24/2023,Minnesota,Benton County,1113,41600,2675.480769230769
1292,01/01/2020,06/24/2023,Minnesota,Big Stone County,262,5105,5132.223310479922
1293,01/01/2020,06/24/2023,Minnesota,Blue Earth County,2299,70006,3284.0042282090108
1294,01/01/2020,06/24/2023,Minnesota,Brown County,964,25628,3761.5108475105353
1295,01/01/2020,06/24/2023,Minnesota,Carlton County,1189,36825,3228.784792939579
1296,01/01/2020,06/24/2023,Minnesota,Carver County,2003,111057,1803.578342652872
1297,01/01/2020,06/24/2023,Minnesota,Cass County,905,31446,2877.9495007314126
